Frequency [Hz],Amplitude [dB]
706000,28.444194376334732
707000,28.407927392559568
708000,28.347353866420818
709000,28.293750471103237
710000,28.267976298962274
711000,28.13848780327674
712000,28.19081259788876
713000,28.26853264136227
714000,28.258815068499267
715000,28.304909787971656
716000,28.285514417862586
717000,28.28227764136228
718000,28.262847354577424
719000,28.25637741786258
720000,28.290713354577427
721000,28.27452946758109
722000,28.276112460087667
723000,28.314932143198583
724000,28.29305936305424
725000,28.267024455175317
726000,28.260781089480304
727000,28.205217353868118
728000,28.159898992324486
729000,28.1730544505577
730000,28.11834893500481
731000,28.058514785846587
732000,28.047758740634364
733000,28.06441433468912
734000,28.116318342763012
735000,28.122933643644906
736000,28.177800450557704
737000,28.20732758257821
738000,28.190936013950463
739000,28.234848984953143
740000,28.29699645517532
741000,28.09851164072111
742000,28.108463014318406
743000,28.10471663998422
744000,28.114687051989353
745000,28.14296905198936
746000,28.096342231840957
747000,28.108606051989362
748000,28.068655550108215
749000,28.012743627856747
750000,27.955499720780704
751000,27.96254817765075
752000,27.95574904647143
753000,27.843687837017104
754000,27.922448661189755
755000,27.942775046471425
756000,27.925753897308848
757000,27.98349022870169
758000,28.0040713071881
759000,27.926291748450204
760000,28.06837362785675
761000,28.017883912130426
762000,28.05661627880088
763000,28.07678476225437
764000,28.082067447639986
765000,27.997852228701685
766000,27.97278175729209
767000,27.98972322870169
768000,27.93873766118976
769000,27.89088139887195
770000,27.78982502253355
771000,27.755025738653632
772000,27.707516095965083
773000,27.721565253315244
774000,27.667214758932204
775000,27.581988665804424
776000,27.577674776267273
777000,27.60254745739397
778000,27.62381035574321
779000,27.72619272327993
780000,27.785553808131223
781000,27.769193674036018
782000,27.783158129838228
783000,27.85222583109707
784000,27.772203049310512
785000,27.88691595977502
786000,27.848812295071525
787000,27.84558518008796
788000,27.74085051514944
789000,27.775975804447825
790000,27.772472723279925
791000,27.75006557901478
792000,27.736061723279928
793000,27.695360504851042
794000,27.7024423557432
795000,27.752069253116808
796000,27.660154219333826
797000,27.65521552739223
798000,27.526267993424092
799000,27.490106868596573
800000,27.44023809602109
801000,27.407343881767993
802000,27.3936288224871
803000,27.459155542935136
804000,27.45714910933134
805000,27.471649763180096
806000,27.489406389064044
807000,27.51469283963924
808000,27.55554062609921
809000,27.580701507532122
810000,27.54800555516109
811000,27.515629039420865
812000,27.553213648000018
813000,27.524284763180095
814000,27.494761542935137
815000,27.52011124926124
816000,27.50615916019224
817000,27.491628182921048
818000,27.491628182921048
819000,27.482203467141208
820000,27.471224881768
821000,27.337028979895344
822000,27.325919334844553
823000,27.26550685365809
824000,27.18299778243683
825000,27.238672682946987
826000,27.18952497171145
827000,27.257098280238118
828000,27.268351863723016
829000,27.245934820475032
830000,27.29823710966302
831000,27.335634624106554
832000,27.335634624106554
833000,27.337760336126355
834000,27.161524282522276
835000,27.24188528023811
836000,27.234374782893326
837000,27.24438594720812
838000,27.221727091824018
839000,27.176231276040873
840000,27.255957078345364
841000,27.20308628252227
842000,27.172128041414346
843000,27.103554872318195
844000,27.11475590242291
845000,27.095628192340875
846000,27.110938434830697
847000,27.09555836947874
848000,27.083737239605973
849000,27.103069296636136
850000,26.926305640576714
851000,26.87905680436763
852000,26.914490039497775
853000,26.930189799105264
854000,26.94763067693627
855000,26.978874917957324
856000,26.953396387897286
857000,27.023350239605968
858000,26.992329172211207
859000,27.091232087933896
860000,27.071917226432273
861000,27.02185083177012
862000,27.06829955015074
863000,27.044572325863964
864000,27.090814970871513
865000,27.103077022400115
866000,27.156883590453845
867000,27.094959911509665
868000,27.04855255460675
869000,27.10224591150967
870000,26.875610652697347
871000,26.841929184170127
872000,26.87357180436762
873000,26.855352340197175
874000,26.811534413736617
875000,26.81816841373662
876000,26.75403603460811
877000,26.673161489692518
878000,26.628273071243473
879000,26.59548062214472
880000,26.53611646515899
881000,26.50728019135724
882000,26.518627641649918
883000,26.49381079723037
884000,26.6344758756501
885000,26.67118548969252
886000,26.631065875650105
887000,26.62697743611213
888000,26.63769325669825
889000,26.69459680833814
890000,26.66443039166905
891000,26.656255436112126
892000,26.64390607124347
893000,26.668419416689947
894000,26.623104455186454
895000,26.627208348311733
896000,26.636777779229934
897000,26.636777779229934
